3.374456593201573540e+00,-1.765794901417452323e-01
3.028376039209758730e+00,-1.528027262644719997e-01
5.713738604789109665e+00,2.648936965734647320e-01
2.138586634003798448e+00,-1.847871514055170472e-01
2.048626059631530438e+00,2.921402491710145544e-01
3.722521030552119026e+00,3.625458103511456365e-01
1.163127537217561347e+00,2.554945287886885019e-01
2.821847993467689442e+00,-1.575039887831448659e-01
3.591844737135948318e+00,-1.253032803551892282e-01
3.649970986486316793e+00,-1.966751977148454955e+00
2.669952610919537062e+00,-1.806741628962229562e-01
4.528775152410326577e+00,-2.131417654922706184e+00
2.600598803175624862e+00,3.408275181208642590e-01
5.646667797345907402e+00,-2.588045004202317312e-01
5.646593871226846417e+00,-2.589203502324950446e-01
3.251764342046313594e+00,5.012755116592992888e-01
2.470659413637287916e+00,-4.105048250034416535e-01
2.697719026581142820e+00,-3.593187416719363370e-01
1.650139152648239182e+00,3.772809350606203260e-01
1.637258375835447977e+00,-2.940221818468744530e-01
4.773849724726445309e+00,4.899171576483767332e-01
1.785907101864875779e+00,3.263885122132068606e-01
4.586914502330844634e+00,4.642697015929688753e-01
2.492274029604635732e+00,-2.743145864693152802e-03
1.524552798634094541e+00,4.725748344717084493e-01
2.191007663413990780e+00,1.377215604489778755e-01
2.755188307309777596e+00,-2.186977288929070617e-01
1.907313977955165551e+00,-2.534237970406145735e-01
4.544176615137105024e+00,8.375028865316136439e-02
2.634345859859579697e+00,-3.696507412625786859e-01
2.597865575880577094e+00,-2.221588656509421167e-01
2.931534296934054762e+00,-4.030387939791413299e-01
2.670099831471413943e+00,-1.804294741075043174e-01
3.082335207632806551e+00,2.640622949320055035e-01
5.532034674953424158e+00,-2.598093314118352648e-01
2.366949186661811755e+00,-2.576435722999720124e+00
3.054827928969502615e+00,-2.942555000592509629e+00
4.850307294040944406e+00,-7.086535370564450709e-02
2.691964385916694180e+00,3.379993184328074496e-01
2.670113501173288384e+00,-1.805374486724364846e-01
1.505587831744690019e+00,-5.054451496247349684e-01
5.646517454575862516e+00,-2.589269529079631926e-01
2.619989835263485389e+00,-2.286327284036491214e-01
2.775520388975138530e+00,-1.991910734061141941e-01
1.981996269621978612e+00,-2.236958469812191375e-01
4.573916458960526121e+00,2.894334735936825442e-01
1.881037625314521344e+00,-1.645760182732673993e-01
3.853465415807015404e+00,1.902514530065144704e-01
5.646614363815323223e+00,-2.587168364903056350e-01
5.240702697103515995e+00,-3.628742592242769627e-01
4.396709244618332235e+00,5.233499169700700504e-01
1.255885619930815045e+00,-7.271052371512221058e-02
3.817728519686304889e+00,-1.141292101403288406e-01
6.235245561212439114e+00,-4.483943717753013924e-01
4.073047934984683316e+00,4.482862116940744546e-01
2.351640915837840407e+00,2.684354106124549055e-01
2.520749898760664909e+00,-2.529923559932722998e-01
2.015075706786448428e+00,-2.740408236085896121e-01
1.285782564410470119e+00,2.574026357253402786e-01
3.908311542614092193e+00,4.040365315253828804e-01
6.011443016023323871e+00,-2.242226394392183408e+00
5.646660740097019904e+00,-2.588203387530072508e-01
1.445430570811343962e+00,-1.608018571657012785e-01
1.047844585566364284e+00,3.485024677402160931e-01
2.357998497888093681e+00,-1.758565131296143669e-01
1.218173121988044949e+00,1.021996088187379970e+00
2.746827486497527726e+00,1.681237353677103030e-01
5.562006675434878034e+00,-1.616674545151086662e-02
3.742306448284319131e+00,4.889196811102847762e-01
1.108075777782483229e+00,-2.142621734598173067e+00
3.977938779121377610e+00,3.213978747693611027e-01
2.921429980572928464e+00,-2.488279378233024253e-01
1.367520583154089087e+00,6.890887963226252078e-01
2.439099027983015144e+00,2.495212488202840084e-01
3.723576555787035058e+00,4.210609134353692218e-01
3.567677229737101552e+00,3.451892508974525597e-01
2.577765214514539327e+00,-1.508771285239552284e+00
3.905942279919209170e+00,4.880660819709361498e-01
2.847641476254406001e+00,-1.961782683458685561e+00
1.955903666982856226e+00,1.661492873623007238e-01
5.606674173409866846e+00,-1.940444175875257748e-01
2.293638183590149371e+00,8.775169717474851083e-02
6.235387394033170771e+00,-4.486672260298221193e-01
2.895924255101342659e+00,-2.642674243360960684e-01
2.292406300550772880e+00,-4.203434459314893679e-01
3.013304447313915446e+00,1.270514255017265448e-01
2.629100640561194524e+00,-4.228988440922307745e-01
1.917070270227058781e+00,2.302639832607211723e-01
3.171497473063253025e+00,8.673091779614461316e-02
1.615871021885424419e+00,2.023645155116531313e-01
5.646513377175238269e+00,-2.587224345751175658e-01
3.178580513814369901e+00,-3.076785145046920245e-02
2.243573020369639348e+00,2.729904536115115299e-01
1.404476860347632083e+00,2.465010771407825096e-01
2.730882338240972373e+00,4.142568513361695182e-01
2.138989729691110231e+00,-4.007016936911772520e-01
2.706465363711406447e+00,1.679926589884984112e-01
3.649059509374696919e+00,-2.017598045443991239e-03
3.254640062286443758e+00,5.321052617259027784e-01
5.444039153985823276e+00,-2.710695653842469799e+00
3.051731700507898992e+00,-7.906719177604022430e-01
3.339222286475654222e+00,-1.925997396910968718e+00
3.713729184614463108e+00,-1.975251311776551777e+00
2.744977043924804239e+00,1.437330271670618220e-01
1.944095215521270070e+00,4.099005719345518717e-01
1.700176453342803207e+00,-2.650512613384937932e+00
3.180624681658118735e+00,-9.479963632474697199e-02
5.601203376228931496e+00,2.725168792698593467e-01
2.888112693852693091e+00,1.052861728896732352e-01
5.646669412169138091e+00,-2.592123600173283915e-01
5.646621632476128028e+00,-2.590122384854105508e-01
4.608032056877163996e+00,8.691642303497792987e-02
2.782631191010118688e+00,-1.953108869629873068e+00
2.841551318817173488e+00,-4.562512124870563568e-01
3.439785388675149935e+00,1.672229345735165573e-01
5.646619791247959874e+00,-2.588109955228345971e-01
2.377521742549505657e+00,3.875900558915129634e-01
3.213095755967426914e+00,1.363604635979149826e-01
2.434771322408659788e+00,-1.974425732161222413e-03
1.581665071439073866e+00,2.237212964565955531e-01
2.161163365178821572e+00,4.917388118677943343e-01
3.365924384713709916e+00,-1.772307988385119160e+00
3.844172555424947735e+00,-3.410709107561531450e-01
4.137815951682616067e+00,1.915025845768214552e-02
2.346846759847922570e+00,3.961399205610506846e-01
3.069754265093878942e+00,-2.119419890250457073e+00
4.702404131554400735e+00,-9.219923241074501341e-02
3.341075005059144676e+00,-1.307226881170064914e-01
2.341257829151492054e+00,-1.950306115605743074e+00
2.712723836135469302e+00,1.399136563273570832e-01
1.847605728897658173e+00,-5.208570477047749780e-02
4.235066492531173843e+00,-4.900580688454470035e-01
4.658175126839589453e+00,2.830314510593459065e-01
2.847625999859193957e+00,5.722851117096507956e-01
2.019667453699713899e+00,-2.784143535150856996e-01
2.067112673744463169e+00,-2.683264461647318910e+00
2.645087793561951450e+00,1.509547438001046515e-01
4.629424442822428709e+00,4.945280807877482365e-01
2.082806162232734959e+00,-3.997003285919324966e-01
4.712243426915038391e+00,5.634840465992184688e-01
2.603295759187069347e+00,5.242209892140659022e-01
3.653893456263369366e+00,1.724698146127745524e-01
4.570948316345890383e+00,-2.420650498456408117e-01
4.736217107929700632e+00,1.528102058066393987e-01
3.207362766819557454e+00,-1.419710059342036423e-01
2.670167174516110187e+00,-1.807330928486539090e-01
1.881717934663739156e+00,3.038941881471106665e-01
2.357894058570796147e+00,-3.910078665873291115e-01
5.049239290114700296e+00,1.178087474120077527e-01
2.003823963706238498e+00,3.023609128477062757e-01
4.215383278931769340e+00,6.720332894274605451e-02
1.499831341192249035e+00,-2.281276574709857119e+00
3.138755762762285961e+00,8.634894449679775263e-02
3.235769029922890283e+00,-1.012378093602266382e-01
4.015991860193913077e+00,8.095871881064797826e-02
5.646594946477923038e+00,-2.591195871925786598e-01
2.938757595286600743e+00,1.373213889276736488e-01
5.139988149712049648e+00,-3.273815242038615736e-01
2.722811722822708891e+00,-1.591301810533867211e-01
2.447022672024452117e+00,2.560316022800370739e-01
1.516991042170640291e+00,4.932661108681313245e-01
2.013049122022795956e+00,-2.475461557204717833e-01
2.928264049074167374e+00,-2.156438639374698596e+00
1.267456154246889399e+00,4.936087468811694023e-01
5.111960699190701618e+00,3.102548505964176639e-01
1.743121870670108819e+00,-1.360208376663334384e-01
3.111111832375005992e+00,-5.207175880177885574e-01
4.497697038155099136e+00,4.746613475090186718e-01
1.428127705974314487e+00,-2.211817655310805986e-01
3.188756207273624188e+00,-2.306297034729972495e+00
2.254623211679183559e+00,-1.542400087993619939e+00
5.496592970234464914e+00,-1.704390780704168051e-02
2.076906326639752720e+00,2.035213199159733310e-01
4.337042223987440437e+00,3.092978311767061728e-01
2.082922171275932044e+00,-3.994692009867937266e-01
4.021819114580287291e+00,4.738417026787784536e-01
5.646606351673173485e+00,-2.587049092526270133e-01
2.290944919415536241e+00,-4.470734062452519364e-03
3.166712030046744175e+00,5.513597418229229108e-01
1.308505366621290911e+00,-2.157876462050460020e+00
1.537639809880638753e+00,4.945657394034121412e-01
1.626851542443180865e+00,8.426435049527514209e-02
2.835556862739058825e+00,6.020735014305260424e-02
2.310530496318509375e+00,2.027798845688482121e-01
5.703082263348331793e+00,-1.918372802683241396e-01
2.670079362023826341e+00,-1.804495248901498705e-01
5.326127916314538524e+00,-1.549163451787656243e-01
3.868357501561239697e+00,1.238894878609593797e-01
2.041983532361030029e+00,1.557302252237264817e-01
2.484199115085281129e+00,-2.577538294644094452e-01
3.500000955864936980e+00,2.945403406681008640e-01
5.646592563450177238e+00,-2.588088631551255236e-01
1.139022927253448891e+00,-2.148149182057982109e+00
2.864794847748398432e+00,1.748373415578985401e-01
3.113735400639425777e+00,-1.431719436268126810e-01
5.646553928837914960e+00,-2.590285057223540299e-01
2.113994645329382305e+00,-2.914672412366539067e-01
3.439394814214579377e+00,-2.270130211108514207e-01
2.855152881711237267e+00,-1.842386929231113246e+00
3.706407668023468993e+00,3.661360401405389098e-02
2.888337387035325943e+00,-1.092676053846015627e-01
5.576926048274564174e+00,-3.689935382339615266e-02
2.946976780045281963e+00,1.576237637594226637e-01
3.342003026826253720e+00,4.901386640572781839e-01
2.643683770732532690e+00,3.733953325337857621e-01
8.798586954765174051e-01,-2.018337250185643139e+00
1.794620109961354126e+00,-3.591549658098638353e-01
2.333847501569616956e+00,5.489121197533735064e-01
5.646598892677793025e+00,-2.585156635764807032e-01
1.785365869258032090e+00,3.534128749230047162e-01
9.762002700952032708e-01,-1.021393284425002879e-01
2.404259263255656531e+00,-2.405531737900585831e-01
2.323202740878700379e+00,-2.454746482407996755e+00
2.209083754338538874e+00,-2.671308279319899892e+00
2.637355127374173769e+00,-1.311038046981176097e-01
1.669096819505818008e+00,-2.918236003248207422e-01
5.532523432917106021e+00,-2.581376633971124157e-01
2.798629060855323925e+00,-7.971924456046008967e-02
4.001052914785044656e+00,3.935962336314415833e-01
2.542471767846108843e+00,-1.969754260142603020e+00
5.943268370355405672e+00,-3.740629322074067176e-01
4.102577833054485090e+00,3.110712987748631697e-01
3.182109486619343564e+00,-1.924163700992659987e+00
2.444754674702165786e+00,-1.697915607299838037e-01
2.550232005939114366e+00,4.025032916545892014e-01
6.661628539740099164e+00,2.475037473445297342e-01
3.114462423216011633e+00,-1.926031807101282745e-01
2.778896899275878685e+00,4.520553152275095243e-01
1.511376140236352139e+00,-2.155635488587460014e+00
2.727230452207591416e+00,-2.807824661231552721e-01
6.198118962221963457e+00,-4.690776518835315656e-02
1.122917016879744656e+00,-1.868154623172424422e-01
3.495814854914083725e+00,-1.918942407670232164e-02
3.381346199505057104e+00,-2.973673349053623793e-02
5.138957774982888971e+00,4.531326441479212042e-01
5.414106242777103617e+00,-4.159073055727202650e-02
1.484621372970494679e+00,-1.104876883187382308e-01
2.704539111555033681e+00,2.410546999866927109e-01
2.627521663451085843e+00,-2.286750615679322696e-01
1.515044370146961139e+00,-2.611819907228483117e-01
7.051654721686797522e+00,1.246965211971606813e-01
2.684219571921681258e+00,-1.682771225760724132e-01
3.845148850798269180e+00,-1.431948142726668927e-02
2.243351996826083106e+00,-4.523131786256788800e-01
1.732490369628934657e+00,-3.696912965040022314e-01
2.782557731877855822e+00,-2.323855184116701000e-01
4.384168480293235248e+00,-9.752001854543301818e-02
3.444580931480801134e+00,5.768408435977725457e-01
3.107406100828185025e+00,1.295794788311570578e-01
3.536383971533531678e+00,4.863478985306368685e-01
2.775465165101255405e+00,-1.637382187334712746e-01
2.084550938503539896e+00,-2.241519889911541830e-02
4.673192177667835345e+00,8.454000996665644863e-02
2.003533596159010610e+00,-1.918049343162988585e-01
1.625867484869731650e+00,2.722675208224818455e-01
4.587962940807929435e+00,-2.102383361648144100e-01
2.135756546362995945e+00,1.696946845911930790e-01
4.250474798003056165e+00,-4.264026749438687425e-02
2.858501524446507958e+00,-5.419875135571539104e-02
5.532146971697248006e+00,-2.592947549229143167e-01
5.294683021606824802e+00,-1.500118763574040948e-01
3.114109173932955610e+00,2.615243679861576354e-01
5.376155907165784065e+00,-1.941436833025245168e-01
2.082804227049674051e+00,-3.994950110393000742e-01
3.506127212170732310e+00,5.318730836672858064e-01
1.572658353799206266e+00,-4.101845663056589153e-01
2.036002081529941332e+00,1.288367804280385887e-01
2.792127719581829925e+00,-2.655005902134627283e-01
4.024677911853411949e+00,4.602080967110244725e-01
2.984214945576554090e+00,-1.012185073982871941e-01
6.483434868630572723e+00,-2.067297430679544412e-01
2.428056587069796102e+00,1.196389815036011939e-01
1.461527990444754233e+00,4.037292917703236839e-01
3.105894699077631049e+00,3.150050669445541018e-01
2.249645802355193069e+00,3.737835483813612969e-01
3.083080708489572608e+00,-2.861674202971320469e-02
3.474897539728763363e+00,-2.567446712026876243e-01
3.188505650076844056e+00,1.443175244711669691e-01
4.807325315402339427e+00,5.302478962960111009e-01
2.708284239546785432e+00,-1.696382502858109764e-01
4.913278765365930667e+00,1.242495009581721099e-01
1.710236643388615363e+00,1.762074744231856283e-01
2.670091006945809919e+00,-1.806487904307751968e-01
2.574667232154488339e+00,2.505898726162472112e-01
3.317841784928023063e+00,-5.717762411049154281e-03
